,log2FoldChange,pvalue,padj,significant,mean_log2_expression
PKD2L1,0.35245289501638605,0.12101005158830211,0.2339096338033955,False,0.3851724576954709
CUBN,0.42121126877800097,0.0011810454141588502,0.008768406840872782,False,1.2118222652274506
TRDMT1,0.5500439570798625,0.015490362661069325,0.05598856235381374,False,2.383867214151611
RBP3,0.43195792690199303,0.02467703171443009,0.07691420408602924,False,0.2572521771176684
GDF10,1.3867530051885257,4.897987730315744e-10,7.803847503866695e-08,True,1.334235706737904
DDX50,0.20493091935069696,0.3633734343727345,0.515872558187391,False,2.921138090508514
MAPK8,-0.1393889836682316,0.4399094432855746,0.5911037961128827,False,4.180311268801308
SEC23IP,-0.4068289399507954,0.16461885160994788,0.29215228521169395,False,4.549983451290971
ATE1,0.13598006986720712,0.49795215083109234,0.6460768232939318,False,3.228364164262125
NSMCE4A,-0.3077450139425766,0.30601591660273775,0.4569699253237224,False,4.115172601120292
PLEKHA1,0.10085237432091176,0.42147529538978046,0.5727356755796694,False,3.4671933049218513
PALD1,-0.5186821660879173,0.023270565915062633,0.07384574882701536,False,2.7578056238109236
UNC5B,-1.0980128382610888,2.2838682585384994e-05,0.0004555585887918272,True,3.3358548028553034
CDH23,0.7462473732900801,0.0004685377139714002,0.004466108548523997,False,4.675083574326611
C10orf54,0.20873196019334195,0.5907513965255217,0.7261020382501039,False,4.554180549920102
SPOCK2,-0.7631862571813155,0.025028286033329003,0.0777182023053342,False,3.5420657664677972
MICU1,-0.04584898601812171,0.7999353804643056,0.8915276732841754,False,4.291677840701926
PPP3CB,0.26887644792448295,0.28530526812748247,0.4347979268730907,False,3.444445165222241
CCSER2,0.08401591774489248,0.5101326503319044,0.656422120161417,False,3.920273839246347
BMPR1A,0.45791578232900054,0.0027574548133322326,0.01629046692463507,False,3.1318857923861274
MINPP1,-0.1073601311845831,0.5049363649459485,0.6520666212921175,False,2.083571516827838
ACTA2,1.0902361996444903,2.3168368788162574e-05,0.0004603207011630417,True,7.747590522919523
LIPA,-0.19054243340954846,0.48183007779406906,0.6318513989903523,False,3.498069986860308
TLX1,-0.5818120945370321,0.09536069156873421,0.19688686125847366,False,0.9148877883359703
C10orf2,-0.3723937223531073,0.0767589140275212,0.16901152511160353,False,2.211655638727926
LZTS2,-0.6153870117850273,0.03735537592576308,0.10192333563534123,False,5.266281420639221
SFXN3,-0.08590121561672337,0.7375108598349895,0.8444545225777174,False,4.756551596260094
KAZALD1,-0.3640200778176266,0.17657240674211389,0.30728114046013766,False,2.7680574227661814
FBXW4,-0.2612440936362308,0.36282551212820857,0.515275345015973,False,5.194946288677512
FGF8,0.29939273362243235,0.12141977901844563,0.234528886214814,False,0.2292273224729161
NPM3,-1.0982262442618094,0.003344278768768248,0.018843506889321085,True,3.261136633190801
TNKS2,-0.05738407407548607,0.7955568466254024,0.8886469585295415,False,2.93749940258637
PITX3,0.14696837377187957,0.3587955586421666,0.5109858525794391,False,0.2996602034446127
GBF1,-0.38926733498410204,0.16757339436706128,0.2959172213131725,False,4.310542430113085
ARHGAP21,-0.08480456985416662,0.6861707344820719,0.8044713209432797,False,5.23253538058768
CPEB3,0.36648624655812734,0.008778797983604765,0.03789163458920307,False,1.864886154674919
FBXL15,-0.45068107560650494,0.049028515550046545,0.1232164009218275,False,3.3160092843670355
CUEDC2,-0.874323508546607,0.005703946052012112,0.027941469094855367,False,4.169547170884906
SUFU,-0.18547687174013872,0.43155911288012405,0.5828394236122334,False,3.2752777911234237
ANKRD26,0.4906911870667596,0.018641569443564553,0.0634101503619637,False,2.0496833256755638
ACBD5,-0.1659268158463867,0.3794508308112491,0.5322204376760103,False,2.9718424256105567
LHPP,-0.18523052658875905,0.5039235049396724,0.6513200797550481,False,3.9795830418019706
LARP4B,-0.9632026442275592,0.0004327064438527144,0.004217898248551784,False,5.45561681952869
GTPBP4,-0.10083252023172307,0.5695860420128256,0.7074747856804703,False,4.463699226526927
EDRF1,-0.3075418446007485,0.09758034258486095,0.20007191202282915,False,3.9528090143030923
BCCIP,-0.09623392088040417,0.5831948928269081,0.7192045624162395,False,3.312068745836416
MTPAP,0.00015082111890141192,0.9992384420543579,1.0,False,2.9739375039836617
NEURL1,0.8067635793284993,0.0004214930972539931,0.004128232881072081,False,1.8593363125277595
SH3PXD2A,-0.17403279493045343,0.567453613777394,0.7057787114226022,False,4.989195082747785
PITRM1,-0.07294056905024959,0.7792106506849588,0.8764875178491958,False,4.812967653673803
OBFC1,0.23562330195523495,0.3042739007080115,0.45527524896418603,False,2.7064641307995885
MAP3K8,0.4777937312851912,0.11561821155398065,0.2263578993692513,False,3.694454631246629
DKK1,-1.2069276118243286,0.0006713951758948526,0.005784283715390292,True,1.777495695215142
EBF3,1.015889215628804,9.434019062506668e-07,3.687280886863127e-05,True,1.6202270199530902
GLRX3,-0.7231696707449746,0.0039302090284280234,0.021315567101407383,False,3.3641297629305313
SORCS1,1.3174907666425637,4.1692025018129814e-05,0.0007197854420729599,True,1.010821840114536
FAM208B,-0.5262556382865329,0.01257051217240185,0.04885824331780531,False,4.711673047534837
XPNPEP1,-0.3104503575845907,0.2295090049710653,0.3715825121666684,False,4.945911837767775
SMC3,-0.05821669758978132,0.8239029957059395,0.9102723083799427,False,2.594777458300898
SHOC2,0.20930792156810796,0.37088392013015425,0.523597785855596,False,3.3883127580286914
TFAM,-0.3100003928744721,0.1062935756391461,0.21328243135680397,False,2.5150826344688046
CCDC6,0.04517274706657615,0.8216440042134858,0.9084209539813364,False,3.9772183153115206
CUL2,-0.4584911863135446,0.044046136942015604,0.11469938917212254,False,2.61506317563785
CCNY,-0.3641631517708941,0.16081543264763182,0.2873733620702619,False,3.9518986633560336
UBE2S,-1.34505253751181,8.780888404848137e-06,0.00021419020077657273,True,4.664770129359009
RPL28,-0.8010186471337537,0.07482806132598098,0.1658240947466956,False,8.576311467248084
ZMIZ1,-0.19764272522263138,0.5025364396018095,0.6499937875281566,False,5.275692730019396
DNAJC12,0.510411438587284,0.04607206412148197,0.11808527329493902,False,1.8033633664321835
PPIF,-1.2479232360838912,0.00011722142168572183,0.0015981581841408245,True,4.840493620624173
PBLD,0.1729958078296936,0.3615557572853002,0.5140129107505222,False,2.7396948331872646
TSPAN14,-0.2856646624968713,0.08168694943726622,0.17637736062284656,False,5.320445653815287
LGI1,0.7205843332101579,0.001115660051797908,0.00838442962461041,False,0.4409904526464667
TBC1D12,0.039619657646654094,0.7783323932848238,0.876019315140779,False,2.7214085306520714
CYP2C18,0.7480395333198432,0.0002991045212304643,0.0032057544398263528,False,0.4347508981803008
KRT23,-1.0997532337910356,0.015479122904679626,0.05598856235381374,False,4.179143146129359
CRYBA1,0.14037327373327535,0.24915569236703358,0.39489636352457824,False,0.3508897158315104
NUFIP2,0.13982392973502655,0.6176855321990727,0.7486626727072813,False,4.5029732798903375
GIT1,-0.4904986906641371,0.026434799455786882,0.08050063778578873,False,4.822910057726926
TADA2A,0.0059073528427813216,0.9708228662332542,1.0,False,3.4258333059501593
AATF,-0.11773702688944487,0.47934360610165916,0.6292719668070351,False,3.8626556675132857
DHRS11,-0.04875947253525048,0.7828525435850642,0.8791187862567647,False,3.117885212900016
ZNHIT3,-0.5032002245343286,0.03258165427545777,0.09251727523996045,False,3.648547348514246
MLLT6,0.06600927117456301,0.6697475890301124,0.7917616307079094,False,7.636936995984666
PSMB3,-0.8233940064669065,0.015434456244409778,0.05588090148861237,False,4.947999796393757
CWC25,0.9372825821958326,0.000520909209624865,0.004793785390029553,False,4.204500670298274
RPL19,0.02083663478269493,0.9421596512446394,0.992983792618353,False,8.225763750236052
FBXL20,0.08003542890119952,0.690700023654601,0.8080851013528491,False,3.2521570303046015
RUNDC3A,0.42241500337727356,0.2071891616089721,0.34493477229958464,False,2.6563794761363635
UBTF,-0.5236192888713251,0.044689189853654034,0.11575963891723126,False,5.343707557605587
CSF3,1.6032349203762684,0.0001199243549365143,0.0016278477977647937,True,1.1265982045030858
PSMD3,-0.4415439267127912,0.11811743331472475,0.2298986305412341,False,4.9854305809856045
CASC3,0.3723265159355602,0.12452968545398868,0.2391603122463911,False,5.230034011992858
RAPGEFL1,1.2408657611034202,0.0008431491702317713,0.006858335918245256,True,3.553215856527403
RGS9,0.19838663700932435,0.3931188428875242,0.5460403466726684,False,1.6648478766595614
RNF43,0.18043463265755877,0.4971080483727387,0.645363869660434,False,3.192482641587913
WNT3,0.9277635557467108,0.0004990357040484291,0.004677231437815995,False,1.4852148532744285
ASPA,0.7080593686435219,0.0003362526643434352,0.0034983409261547735,False,1.6139660396929176
RAD51C,0.1990850868465155,0.43161869585025203,0.5828810109514543,False,2.7322033334494322
4-Sep,0.1197306217800147,0.6758996229535076,0.7967548044434769,False,3.9119329067685986
MTMR4,-0.18542650344174483,0.48535948108451454,0.6353671313873711,False,4.3094581916697345
TRIM37,-0.4835621073414962,0.027423552581141444,0.08243861101353606,False,3.1584484483201574
P2RX1,0.5948291390758169,0.029226160552822015,0.08592769671626012,False,2.1318107562679334
DHX40,0.06081181878468289,0.8038446692549884,0.8944566734672436,False,3.195188737324847
KRT37,0.4777278584283202,0.00956584377549426,0.04029270729492004,False,0.3852432390054962
TUBD1,0.46514569791688753,0.1527415045932433,0.27694828067300764,False,4.4201854356552035
KPNB1,-0.06117514885551234,0.8361747654367502,0.9187167906350704,False,5.867025089925625
GOSR2,-0.2720611497784269,0.40202614936619163,0.5547210127491253,False,4.899569139322701
PNPO,0.27373992946566084,0.35946315193267453,0.511792614207379,False,5.956881575534327
RPS6KB1,0.21951669255096906,0.2906257496370339,0.44056763419594824,False,4.698502371024239
TRIM16L,0.15806257128604528,0.5622402987741967,0.7014923947114307,False,4.5559147655130126
CDK5RAP3,-0.482866761268232,0.04660325504377734,0.11902990885168464,False,6.114532465445559
CBX1,-0.12894319368189588,0.6341200781799124,0.76223921527225,False,4.320682039547052
RECQL5,-0.3983550765219679,0.15858951194580448,0.28451956214929175,False,4.909244977360925
PIGL,0.6327799169882056,0.004017173349890001,0.021663070124418864,False,8.422422111946295
GALK1,-0.30719382365327386,0.2840861797010495,0.4335602512133836,False,3.9133076479438103
INTS2,-0.049852668057192684,0.780595383870555,0.8778012742636779,False,2.0629450589463794
CAMTA2,-0.05849519338407383,0.818393833009141,0.9060149575187593,False,5.210163832319858
MED13,-0.1669560458588668,0.5276197929845952,0.6719425361179239,False,4.647670060570954
HOXB6,-0.105053769850318,0.7038214548555322,0.8186584611631107,False,1.8363769598540087
ENO3,-0.3122449468566355,0.1974657407281286,0.3334203275552608,False,4.623964697506611
PFN1,-1.7561576575470577,0.000312067960764679,0.0033048884528498372,True,7.993641085915994
RNF167,-0.3172919939780403,0.304361111244332,0.45533843628557935,False,5.090747832819998
SLC25A11,-0.02756854342877979,0.9211016422729675,0.9782114902149864,False,4.492209303200629
RASD1,0.8385365638479185,0.022235324989951472,0.07139990321119072,False,3.7948148767352285
CHRNE,0.45551001428242865,0.004453414271963053,0.023443532332335926,False,1.2460601742180522
RAI1,-0.4646382608139321,0.06918404897036896,0.1570115744259713,False,4.939269083806168
NUP88,-0.006071367884593393,0.9703429190825053,1.0,False,4.999250393834911
C1QBP,-0.788518524374048,0.0015455195332612932,0.01071828417364344,False,4.678600240800537
SLC6A4,0.24655547455681437,0.22142460917480047,0.36252326033907567,False,1.8419435011735474
BLMH,0.031080744032164986,0.8816793514114021,0.94985033736043,False,4.033014930014698
CPD,0.8392014782697181,0.0007046729177440374,0.006002022672547657,False,4.526267994301717
GOSR1,0.29632703551800166,0.011890111386478311,0.04703651825332074,False,5.147997440671848
CCDC47,-0.43071710311214595,0.032189750401097984,0.09172606426750596,False,4.859744226076166
MED31,0.2803111263831688,0.1676783050613502,0.29605083842958896,False,1.6139410630290751
DRG2,-0.08178763598983352,0.7699178635118453,0.8695128613075707,False,4.331473350664956
FTSJ3,-0.26826271085435316,0.1874809814004113,0.32104710728518376,False,4.124824781845669
AKAP10,-0.3000229089959596,0.09744479156008529,0.19986498327681965,False,3.5364781012948137
ALDH3A1,1.34403165966411,9.4141620708042e-05,0.0013550767800788845,True,1.3950824965962103
SMARCD2,-0.6338927728322377,0.061647704140756175,0.14437471579337763,False,5.050354223206807
ICAM2,-0.008115273229665654,0.9770689699637027,1.0,False,3.5042287188672256
SYNGR2,-1.052628382314352,3.554332098699237e-05,0.0006379521956583755,True,6.296499692277121
B9D1,0.17746525404631752,0.5161423525911315,0.6617805677271305,False,3.3128374784670074
UTP6,-0.06200977987952694,0.7566603410272147,0.859314956084306,False,4.395790172819255
DDX5,0.2060979635597482,0.4768162336352809,0.6269806758576278,False,7.990510680395102
C17orf75,0.18543036360842757,0.35628437934352486,0.5083033996327957,False,2.2348330990993848
CYTH1,-0.3354126612449084,0.12322679121335273,0.2372657741232087,False,5.4214603578711715
PSMD11,-0.3132851996930741,0.17308181324288213,0.3028707338734133,False,4.711065390488276
LGALS3BP,-1.4053137028337943,0.001582301323215927,0.010896351221030496,True,7.027275662316156
ASIC2,0.8115445497497382,0.0018102347177003024,0.01199673063651729,False,0.5477377211323453
CCL7,0.16801640017022917,0.3081652689410124,0.4593325506132473,False,0.226939830749281
CCL2,0.9303836978637232,0.016047806164461435,0.05731238024443222,False,4.1558266889487845
CCL8,-0.05586900598696465,0.7891063991663274,0.8838864817439261,False,1.3026871604805936
CCL1,0.01736107211004802,0.49223752400545573,0.6412612387243071,False,0.015401664760679024
PEX12,0.19540092175114898,0.20693905742925112,0.3447451786976564,False,1.4943201183483525
HNF1B,0.6349719028505875,0.013916809056894535,0.052342507182962426,False,0.35664883920991636
KRT32,0.6661411841885153,0.00042739538473562434,0.0041761809649408545,False,0.5722917824486663
DHX58,-0.6063535738557433,0.04287701281883423,0.11260653902252094,False,3.669778023977729
KAT2A,-0.20887427755778276,0.5477185688156575,0.6883370666816762,False,4.736731475263465
RAB5C,-0.6495613610060422,0.02001983036224814,0.06641348279765293,False,5.426529909456166
NAGLU,-0.42685181332820044,0.17773548095818814,0.3086398960013275,False,4.258906605574036
HSD17B1,-0.271348329406627,0.28136878386109426,0.43093973810815606,False,3.9095853046049003
MLX,0.4763389868937171,0.04507196150855605,0.11636405670775642,False,5.279823364153467
CNTNAP1,0.04136481708638584,0.8742478933301978,0.9447570241987288,False,3.8798703752852877
ABI3,-0.4971694549496912,0.03574162203961127,0.09892342854599724,False,3.030063321325135
EZH1,0.18405844649856817,0.3468017181555252,0.4989803550427493,False,5.016170169210198
DLX4,-0.29535610974441173,0.32737139934028203,0.4795572933248933,False,1.3380502887850083
PPP1R9B,-0.4479312561574549,0.13637538544292863,0.2557243728514896,False,4.532896635113532
COL1A1,-2.045687387590819,2.9518820402576303e-06,9.152190472749768e-05,True,9.458626618302528
SGCA,1.043187276942845,0.002447588443038556,0.014975483716457723,True,1.8128103491559124
PTGES3L-AARSD1,0.015006719916030309,0.9042535673940246,0.9664019069604848,False,0.3550587245569272
MRPL27,-0.5529645829699965,0.043386497771021736,0.11346086395772115,False,3.9257476118658756
VAT1,-0.2143437737084346,0.43146087573254444,0.5828180081408008,False,5.618575865382334
LRRC59,-1.2951243439690563,4.197249456756274e-06,0.00012019450141653115,True,4.4163579042429255
RND2,0.26908203950951215,0.20654569153110536,0.34439216142434537,False,1.8380993587755854
ALOX12,0.2843412306349504,0.11831575443169588,0.23010827969361514,False,1.9617993840363803
HDAC5,-0.23873715661756467,0.47094735045295943,0.6212405562464567,False,5.191181154381159
ABCC3,0.4194936623578416,0.0659766999159213,0.15146436857894802,False,5.287659938667719
LUC7L3,-0.011998027629624985,0.9618760787457695,1.0,False,5.9485717339096436
PPY,0.28917487044111234,0.17401470332154842,0.30408265867841094,False,0.2484335404726244
MPP2,1.3919093019880906,1.6106680465836777e-06,5.6486149435114884e-05,True,2.1250266390178236
SMURF2,0.01803151047344942,0.9084923332255609,0.9692435990137908,False,3.6836312748617837
DUSP3,0.2750860602115228,0.2922046567969298,0.4423711967324014,False,6.384114882328531
CACNG1,0.4223456352140594,0.02463743839670829,0.0768463376644209,False,0.5164648751113322
EFTUD2,-0.44121578606010114,0.06331906589927819,0.147165401009848,False,5.396555462260411
HLF,1.880071752929533,4.8858821931703845e-09,5.179035124760608e-07,True,2.48707640822706
SLC16A6,0.6854985252203676,0.001765582858242624,0.011750818720572046,False,1.623413058540195
PRKAR1A,0.08667612850137729,0.7737408059721582,0.8721276226317958,False,6.538913712141914
EFNB3,1.0260057083244698,1.3808139470723689e-06,4.98311318778723e-05,True,1.599329998795348
FAM20A,0.23427888575787126,0.41270500183875547,0.5651038460183581,False,3.9338377190142158
YWHAE,0.015110027201367338,0.9653537851032195,1.0,False,6.471413976647538
MMD,-0.05448593424929271,0.8212917745901227,0.9081307082660636,False,2.946342530702161
RANGRF,-0.0465774697339878,0.8712730918217069,0.9430523933184858,False,3.0152308328537214
DPH1,0.350653436412415,0.013138830416045655,0.050275706029722235,False,5.7077378748095935
MAP2K6,0.5834379203816642,0.023323013493765893,0.07397739796252299,False,2.5093590820101235
DHRS7B,0.34254568583954725,0.002673631567036259,0.01596294447249074,False,3.779513643046152
WSB1,0.08107378820999056,0.6934572095195002,0.8105614377883379,False,5.941872416857245
RCVRN,0.8773082413715012,0.0004339002894746284,0.004226509195142824,False,0.6360584613536182
MYH1,0.45774422202526194,0.20582967723554232,0.34354720901160674,False,0.6530504808110773
SLC9A3R1,-1.325938212235724,0.00014734214595971403,0.001900056743376032,True,5.42390722482187
MYH3,0.46247557892698055,0.2310503396539255,0.37321247619541853,False,5.837929882775394
NAT9,-0.5244468687095232,0.0853744777472797,0.1820231335795519,False,4.564946005100052
TMEM104,-0.7913991017783437,9.457569084946963e-05,0.0013565945503862889,False,3.5861825761006307
VTN,0.3191724853911244,0.12344879995043077,0.2376480368732929,False,1.9383599787634895
TNFAIP1,-0.01749438305254447,0.9528576254096266,1.0,False,4.536332859792741
IFT20,0.2797035885870036,0.38755119754869227,0.5406391057997849,False,7.143835728088951
TMEM97,-0.011121365498889091,0.9686246455820726,1.0,False,2.84830728009179
CDR2L,-1.075485784015513,8.752648801762537e-07,3.467830286506543e-05,True,3.2017657947729203
PMP22,0.055683732994328494,0.8977465624701438,0.9619106793204661,False,5.638245927438203
FOXN1,1.2189683343309228,8.337284148638822e-05,0.001245436861297598,True,0.8279283256972206
UNC119,0.006044164616945125,0.9797720268781547,1.0,False,4.021257189927379
ALDOC,0.5474504274273739,0.04722542061841455,0.1200581904448511,False,2.918912567334046
SUPT6H,0.43925761860813317,0.027565887707764067,0.08268132778242834,False,5.256147388734657
RAB34,-0.2073510877524356,0.5454228611839933,0.6864746517177128,False,4.747440364349421
PHF12,0.044151798105192874,0.7220458503311631,0.8327280140019782,False,5.40916495921694
PHOX2B,0.3920027154704702,0.02856317368197151,0.08468150744841049,False,0.21660605460758567
TMEM33,-0.4243613599690952,0.009153476171746716,0.03907258666944635,False,3.96246327832715
GABRA4,0.8340129142994029,6.596437753170938e-05,0.0010401205510179035,False,0.4298349370223486
GNRHR,-0.017585241036483734,0.9123640372039336,0.9716580999545694,False,0.981655566908806
SLAIN2,0.2976255185542991,0.34853004569141,0.5005916079077957,False,4.307703391217574
OCIAD1,-0.07303101806101697,0.7166196723904408,0.8285467356071534,False,5.1625941918470035
UGT2B10,0.3953787605025194,0.08053330015059522,0.17468263113197183,False,0.37467819984327005
CWH43,0.528055794044074,0.11277710805574552,0.22249542140762535,False,1.085087277267157
DCUN1D4,-0.12278116848882004,0.586785205874584,0.7225870250068018,False,3.908793731080771
USP46,-0.25519243243146983,0.08085658459711115,0.17506515084367974,False,3.0530728376835325
SULT1E1,0.45356652439040934,0.06867968094559035,0.1561812271532575,False,0.6428149992380379
ODAM,0.1353009220711992,0.5738641300101062,0.7113483852436546,False,0.4808527474056515
SMR3A,0.3033907686892945,0.11149422260881563,0.22066463692600646,False,0.22201297507125914
CHIC2,-0.05938689700483568,0.8011398066533991,0.8923296762669702,False,3.0827200436307547
NMU,-0.27185947442222225,0.30641218234549034,0.4573255469050348,False,0.8138561126323453
KIAA1211,0.026303996171415767,0.8989309204139302,0.962542596504148,False,1.2398526076309062
LAMTOR3,0.10935131585944813,0.6069770875161233,0.7400251784807559,False,2.3776319985573107
PF4V1,0.3123446977261221,0.024538648899621134,0.0766509670441354,False,0.29408865936643197
NFKB1,0.033538991164573595,0.8377439751578301,0.9197329712723372,False,4.172757747232184
AREG,1.8420219603223438,6.921352097706314e-05,0.0010787505355670673,True,2.868024873805195
MANBA,-0.24123369295753339,0.2896767797179751,0.4396069321767577,False,3.2471996749904206
UBE2D3,0.010658373368297447,0.9597748482206563,1.0,False,6.038472012349492
MAPK10,1.077948602484351,0.0002593518409547154,0.002881908546635108,True,2.716141172833427
ELF2,0.09893906047830736,0.5164704765031842,0.6618851289583155,False,4.464501491334135
NDUFC1,-0.11434275472222089,0.6470502811917433,0.7729175758456568,False,3.826479117065299
UCP1,0.18341972460303013,0.020713357083704642,0.06790087678293594,False,0.16006096625631425
TBC1D9,0.5366813951040141,0.09657938525286579,0.19849215651502597,False,3.7148653935840845
ZNF330,0.5634152946982014,0.009102897249840642,0.038947011352551485,False,3.3889323580592565
INPP4B,1.4584003451242884,1.205441677834925e-06,4.4616768207396514e-05,True,3.750969568982046
GAB1,0.8926445027820238,0.00032975474502936733,0.0034443284753595824,False,3.936091680700235
KLHL2,0.373338552491115,0.1184833555559113,0.23036723485882843,False,2.703054396461916
IL2,0.0,1.0,1.0,False,0.088499212186096
CPE,1.2177788477998104,0.0013661535562330548,0.009801256165660676,True,4.367349822738452
RPL34,0.2669205810803206,0.4744696364415516,0.6247279133368661,False,7.2886555913746385
WFS1,0.41143333649905944,0.09103713217458688,0.19021029700791392,False,4.371665554641601
ANXA10,0.14024023471855615,0.2659687441186906,0.41386543643278834,False,0.257949678547209
GRPEL1,0.3204609473573079,0.11496285746210784,0.2255344059157687,False,3.019933371450456
GAR1,-0.2576013732276854,0.22558236049274372,0.3671441852179689,False,2.387076239194498
FRG1,0.3767321959094265,0.09873104957569047,0.20174695495654313,False,3.0865531003911846
CLCN3,0.38976930859464254,0.07631537056302298,0.16836449737593584,False,3.5428189475527105
AADAT,-0.27053656035225027,0.1657481281969399,0.29361594220625126,False,1.482507344265486
GALNT7,-0.003104819879770737,0.9908627878170289,1.0,False,3.477427624794366
DHX15,0.16254043526059458,0.27341490030319304,0.4223647592721596,False,5.03109606210821
SOD3,0.7512360347942764,0.03497024051468806,0.09734737927407872,False,4.748081594399955
SEPSECS,0.24704324950828394,0.25557329362821873,0.40231609259509604,False,2.3565100296720227
CPZ,0.6667955279850908,0.02622782227721023,0.08005555402146816,False,3.6631460298352616
TRIM2,-0.5525065279750683,0.07402855149337327,0.16457472861917594,False,4.330042572433674
SLC2A9,0.1137681414531504,0.6408079159748314,0.7675400757070975,False,3.4847109422265774
FBXW7,0.7519812069768279,0.0008702748030627996,0.006990932092484102,False,4.060362585262097
NEIL3,-0.12143936762592555,0.5785996053753337,0.7154224752918655,False,1.315106331267934
TBC1D19,0.21013916041852898,0.3087412141168859,0.4599539824143099,False,2.112785789379791
CLNK,-0.155065113297165,0.4943244185703055,0.6428630638729705,False,1.9132773530722826
WHSC1,-0.7367374297834539,4.680230949406349e-05,0.0007902915412984232,False,4.956156946517381
SH3D19,1.257961918280981,1.722560894510354e-09,2.1527757944602858e-07,True,4.645179785313768
STIM2,0.733510627344677,0.00039013017346470634,0.0038971322476960895,False,3.8284496749471746
NKX3-2,-0.37202873683272386,0.07649164524747945,0.16865423916830183,False,0.7167948294250477
MFSD10,-1.1499504820934776,0.010025250849694599,0.04162658504981888,True,5.458037412788509
GLRB,0.30321955758104124,0.12572628766989746,0.2408871411152403,False,1.2130849055354305
BST1,-0.07812466916577065,0.7376012817898631,0.8444625396470011,False,3.238139339395787
RAPGEF2,0.6478658954653818,0.0349617120877955,0.09733702185499281,False,4.284767477678708
HGFAC,-0.006724085421972115,0.9750352539301981,1.0,False,1.0246830057765108
SNX25,0.3696157459731584,0.035229977838163215,0.09778806297113414,False,2.7266993100822083
LRP2BP,0.4678458887595156,0.007639904851948339,0.03442633288060228,False,1.7039370884733698
UFSP2,0.5040001422639833,0.06496339081272842,0.1498701582967271,False,2.867546823391483
KLF3,0.07318911925816529,0.7421621374283092,0.8477249519526908,False,4.609152176980692
KLHL5,0.22180116130918437,0.21321449772728673,0.3523582336941186,False,4.025860230687318
FAM149A,0.670912964821547,0.006095148051571904,0.029256132634453477,False,2.183192873654249
NCAPG,-0.7561477886765732,0.0003712942545858821,0.0037647683851759015,False,1.2372066424333557
UGDH,0.037626390583730185,0.8869664972500008,0.953320769966691,False,4.745414429293317
PPARGC1A,1.521423036187905,3.2717758322883104e-05,0.0005983773577281764,True,1.8973742563939824
DDX25,0.7164794066700542,0.0001463023839222146,0.0018926760798013782,False,1.006499521673935
CRYAB,0.10550706304989887,0.8221285386010042,0.9087085435669559,False,5.882190939440722
DBX1,0.44273690067861987,0.017661342891034684,0.06113379178866271,False,0.2751670754966386
HTATIP2,-0.6591299361751344,0.008373033317596463,0.036630458640720495,False,3.0453268322568112
CTSC,-0.2991213685301908,0.2695903050274049,0.41776695871296127,False,5.131873770534692
CCDC34,0.05419316811723518,0.8032057727329199,0.8940708409881424,False,1.630144112216972
ZBTB16,1.70023473625361,1.997815485104008e-06,6.685582200234008e-05,True,4.570707365400392
ELP4,-0.09331409738348961,0.6928471799511979,0.8100354567934372,False,2.975706177228133
ZNF259,-0.2038516674426032,0.40563558119316545,0.5580279932619983,False,3.856990475849505
MTCH2,-0.8420059778205835,0.007006297207002968,0.03225162845147741,False,4.352314641521257
FNBP4,-0.48701323575689237,0.15808273679471307,0.2838870932362747,False,5.604982744866428
TECTA,0.6760985644750832,0.002899699383070797,0.016977245144491428,False,0.8783110868198059
SC5D,0.6515699334019094,0.017099881846200263,0.05988656077809558,False,3.0426878938447137
CRTAM,0.13058673591675074,0.5353414957486393,0.6791055089553228,False,1.7092680337939226
C11orf63,0.35880967944312125,0.04407846299999585,0.11469938917212254,False,2.1475645596712734
B3GAT1,0.22824669534806175,0.451138409682061,0.6024899896057393,False,1.956261920353681
HSPA8,-0.4957291145075695,0.07750753034761561,0.17003520162163055,False,7.612145011523494
P2RX3,0.4124792038617391,0.1498291900060265,0.2733322923825926,False,0.6708354448392729
VWA5A,0.9381988973571991,0.0004779960882705912,0.004537041164147393,False,2.9355946085602413
DNAJC4,-0.2602197908559569,0.36116598886228257,0.5136391268970056,False,4.692573141152052
SIAE,0.5698214578820964,0.0069096873726580505,0.03199760534008117,False,3.619485364037885
SNX15,-0.24519739860779932,0.16841986135155487,0.29704926499900514,False,3.243198430189574
LPXN,-0.589843021061824,0.006804401129989198,0.031640308975140405,False,3.2633272012095857
DTX4,-0.14916147787397982,0.538912441994771,0.6813727159574179,False,3.4308248047888243
ATG2A,0.10585933689327032,0.5405413100640206,0.6827925732191267,False,5.424462336103502
EHD1,-0.5372429469377487,0.08530513320021976,0.18193276380192241,False,5.321759465647681
OSBP,0.13371372045524765,0.44846970867888636,0.5996681288106689,False,3.853277020824388
UNC93B1,-0.8510303444674951,0.0009832978905184723,0.007650979666194078,False,5.080040173702033
PUS3,0.0966572789768021,0.6783961627956004,0.7983961350903753,False,2.8885838783262967
DCPS,-0.23046437245418527,0.3298544203968188,0.4817219512168806,False,3.1218249761854193
SUV420H1,0.08374708002960585,0.6761166854788733,0.7968418718778548,False,4.180643970594203
FOXRED1,-0.2967431715893394,0.12303597119126258,0.23709564537628527,False,4.402519865032661
PPP6R3,-0.10422736093881468,0.6170500556671634,0.7481611825989574,False,5.653001289330927
NRXN2,1.064914062033885,0.0024974597360901633,0.0151842552002647,True,3.433544986678544
MS4A6A,-0.07632696083789181,0.7935547694031702,0.8870533271497673,False,4.71195940884395
